station_id,observed_at,precip_mm,temp_c
DK1217,2025-03-02T17:00:00Z,10.3,-1.0
DK1126,2026-05-30T17:00:00Z,0.0,17.7
DK1728,2026-01-31T17:00:00Z,1.6,0.3
DK1203,2025-08-08T11:00:00Z,0.0,21.2
DK1392,2025-09-24T11:00:00Z,0.0,8.9
DK1518,2025-02-27T05:00:00Z,0.0,-1.2
DK1084,2025-03-22T23:00:00Z,0.0,2.5
DK1077,2026-04-19T11:00:00Z,3.9,10.2
DK1196,2025-02-06T23:00:00Z,0.0,-3.9
DK1112,2026-05-30T05:00:00Z,0.0,16.7
DK1595,2026-03-06T17:00:00Z,0.0,8.1
DK1518,2026-02-02T23:00:00Z,0.0,-4.0
DK1532,2025-11-01T05:00:00Z,0.0,1.8
DK1616,2025-11-27T11:00:00Z,0.0,4.2
DK1630,2025-08-15T11:00:00Z,0.0,18.6
DK1616,2026-05-30T05:00:00Z,0.3,14.2
DK1336,2025-11-26T11:00:00Z,7.3,10.8
DK1462,2026-02-10T11:00:00Z,0.0,-1.3
DK1609,2025-02-07T23:00:00Z,0.1,3.3
DK1084,2025-09-04T23:00:00Z,0.0,13.7
DK1070,2026-01-27T11:00:00Z,0.0,-1.8
DK1812,2025-01-17T23:00:00Z,2.7,-1.9
DK1343,2026-03-31T23:00:00Z,0.0,2.7
DK1595,2025-01-21T05:00:00Z,0.0,6.5
DK1560,2026-02-02T11:00:00Z,0.0,2.6
DK1826,2026-01-19T17:00:00Z,0.0,5.5
DK1385,2025-08-25T17:00:00Z,0.0,13.1
DK1098,2025-08-01T17:00:00Z,2.4,17.0
DK1609,2025-01-31T05:00:00Z,0.0,-0.4
DK1462,2025-05-09T11:00:00Z,0.0,12.6
DK1014,2026-05-11T17:00:00Z,0.0,10.5
DK1672,2025-04-25T23:00:00Z,0.9,7.2
DK1392,2026-01-10T23:00:00Z,0.0,-3.5
DK1175,2025-05-22T23:00:00Z,0.0,12.0
DK1245,2025-01-24T23:00:00Z,0.0,-3.3
DK1266,2025-04-15T23:00:00Z,0.0,-0.5
DK1714,2026-05-05T05:00:00Z,0.0,14.4
DK1693,2026-01-04T17:00:00Z,0.0,2.1
DK1154,2026-05-18T17:00:00Z,0.0,12.8
DK1700,2025-10-15T05:00:00Z,0.0,8.0
DK1574,2026-03-10T05:00:00Z,0.0,-1.1
DK1049,2025-07-09T17:00:00Z,0.1,16.9
DK1735,2026-02-27T23:00:00Z,0.0,-0.2
DK1168,2026-01-13T17:00:00Z,0.0,1.8
DK1644,2025-12-07T11:00:00Z,0.0,4.8
DK1168,2025-09-25T17:00:00Z,54.6,11.8
DK1476,2025-12-02T23:00:00Z,0.0,0.6
DK1476,2026-04-25T11:00:00Z,0.0,4.2
DK1294,2025-03-09T05:00:00Z,0.0,1.8
DK1350,2025-01-31T23:00:00Z,0.0,-3.6
DK1728,2025-04-23T05:00:00Z,0.0,10.2
DK1532,2025-03-16T17:00:00Z,0.0,7.0
DK1504,2025-05-23T23:00:00Z,2.0,11.8
DK1315,2026-04-09T23:00:00Z,1.0,5.3
DK1483,2025-05-07T23:00:00Z,0.0,7.6
DK1448,2025-09-18T05:00:00Z,1.3,11.1
DK1483,2025-08-06T17:00:00Z,1.5,17.8
DK1490,2025-06-23T05:00:00Z,0.0,13.3
DK1609,2025-09-30T11:00:00Z,0.0,17.5
DK1574,2025-11-11T11:00:00Z,0.0,10.1
DK1301,2025-01-25T23:00:00Z,0.0,2.9
DK1077,2025-12-30T11:00:00Z,0.0,4.3
DK1364,2025-03-02T11:00:00Z,0.0,5.5
DK1532,2026-04-28T11:00:00Z,0.0,15.3
DK1588,2026-02-25T11:00:00Z,0.0,0.3
DK1140,2025-08-24T11:00:00Z,3.9,19.7
DK1770,2025-01-17T17:00:00Z,3.4,-0.8
DK1343,2026-02-08T11:00:00Z,0.0,1.7
DK1336,2025-05-28T17:00:00Z,0.0,12.4
DK1161,2026-01-13T05:00:00Z,0.0,0.1
DK1378,2026-06-03T05:00:00Z,0.0,10.4
DK1784,2025-03-24T11:00:00Z,0.0,3.7
DK1518,2025-09-21T23:00:00Z,5.0,9.7
DK1609,2025-07-23T23:00:00Z,14.2,11.6
DK1189,2025-08-24T23:00:00Z,0.0,17.9
DK1427,2025-11-23T23:00:00Z,13.3,0.5
DK1714,2026-05-27T17:00:00Z,0.0,10.1
DK1721,2025-06-27T17:00:00Z,0.0,17.2
DK1399,2026-05-21T11:00:00Z,0.0,10.7
DK1805,2026-05-14T17:00:00Z,0.6,13.6
DK1777,2026-06-08T11:00:00Z,0.0,16.6
DK1182,2026-02-17T11:00:00Z,0.0,4.0
DK1238,2026-03-21T11:00:00Z,0.0,9.0
DK1294,2025-04-27T23:00:00Z,0.0,6.9
DK1273,2026-04-19T11:00:00Z,0.0,8.2
DK1434,2025-01-08T23:00:00Z,6.2,4.7
DK1595,2025-05-10T23:00:00Z,0.0,13.7
DK1210,2025-02-07T23:00:00Z,3.3,1.7
DK1308,2026-01-11T17:00:00Z,1.1,0.2
DK1413,2025-01-22T17:00:00Z,0.0,-0.8
DK1343,2025-03-16T23:00:00Z,0.0,1.6
DK1301,2025-01-16T11:00:00Z,0.0,4.3
DK1294,2026-05-02T11:00:00Z,0.0,13.2
DK1819,2025-12-30T05:00:00Z,0.6,0.4
DK1287,2025-09-01T05:00:00Z,4.6,15.2
DK1665,2025-12-20T05:00:00Z,4.8,-1.9
DK1308,2026-04-19T05:00:00Z,0.0,9.3
DK1210,2025-04-25T17:00:00Z,0.0,4.6
DK1371,2025-06-06T17:00:00Z,0.0,14.6
DK1322,2026-01-30T05:00:00Z,0.1,-1.4
DK1014,2026-06-18T11:00:00Z,0.0,18.2
DK1777,2025-05-07T23:00:00Z,0.0,7.4
DK1098,2026-02-17T23:00:00Z,0.0,-4.9
DK1301,2026-04-08T05:00:00Z,0.0,11.5
DK1602,2025-10-16T11:00:00Z,17.9,13.6
DK1679,2026-01-03T11:00:00Z,1.1,2.8
DK1777,2025-04-29T17:00:00Z,0.0,10.0
DK1644,2026-04-21T11:00:00Z,0.0,14.0
DK1112,2025-09-09T23:00:00Z,7.7,14.7
DK1182,2026-01-27T05:00:00Z,12.8,-2.7
DK1063,2025-06-22T05:00:00Z,0.0,15.8
DK1154,2025-11-26T23:00:00Z,2.9,-1.5
DK1833,2025-06-07T05:00:00Z,0.0,12.1
DK1763,2025-06-08T23:00:00Z,0.0,12.8
DK1329,2026-06-23T11:00:00Z,0.7,20.2
DK1147,2026-01-15T05:00:00Z,4.2,0.7
DK1672,2025-06-17T17:00:00Z,1.2,9.6
DK1763,2026-05-11T05:00:00Z,0.0,10.5
DK1259,2026-06-03T05:00:00Z,0.3,15.0
DK1049,2025-07-24T17:00:00Z,0.0,18.5
DK1609,2026-03-19T05:00:00Z,0.0,4.4
DK1462,2025-03-25T11:00:00Z,1.5,6.6
DK1294,2025-01-16T17:00:00Z,0.0,1.6
DK1119,2026-04-22T05:00:00Z,0.0,8.9
DK1161,2025-04-25T05:00:00Z,4.4,4.2
DK1742,2026-05-17T23:00:00Z,0.0,12.0
DK1742,2026-01-05T23:00:00Z,24.9,-2.9
DK1749,2026-04-26T23:00:00Z,0.0,8.0
DK1077,2025-06-12T05:00:00Z,0.0,18.1
DK1798,2025-03-06T23:00:00Z,8.9,-3.7
DK1567,2025-10-25T23:00:00Z,2.0,4.0
DK1350,2026-06-17T11:00:00Z,0.0,15.2
DK1679,2025-11-16T05:00:00Z,0.0,4.2
DK1588,2025-05-23T23:00:00Z,6.0,16.6
DK1581,2025-04-02T11:00:00Z,0.0,8.8
DK1546,2025-08-26T23:00:00Z,0.0,17.9
DK1644,2025-10-20T11:00:00Z,2.5,6.8
DK1490,2026-02-16T23:00:00Z,0.0,-1.2
DK1742,2025-06-07T17:00:00Z,0.0,14.8
DK1546,2025-08-23T17:00:00Z,0.0,13.1
DK1259,2025-10-25T05:00:00Z,11.1,7.3
DK1126,2025-06-09T17:00:00Z,1.4,14.2
DK1217,2026-03-17T23:00:00Z,0.0,-0.8
DK1140,2025-09-26T23:00:00Z,0.0,6.3
DK1693,2025-12-09T05:00:00Z,9.7,1.2
DK1448,2025-09-15T17:00:00Z,0.0,13.2
DK1056,2025-07-01T23:00:00Z,3.2,12.9
DK1770,2025-09-08T05:00:00Z,0.6,13.0
DK1483,2026-01-16T17:00:00Z,0.0,-2.4
DK1490,2026-03-25T17:00:00Z,0.0,3.6
DK1455,2025-12-07T11:00:00Z,0.0,8.0
DK1000,2025-09-23T11:00:00Z,0.0,17.9
DK1014,2025-08-30T11:00:00Z,8.6,13.8
DK1504,2026-04-01T23:00:00Z,0.0,0.9
DK1658,2025-03-29T11:00:00Z,0.0,7.6
DK1077,2025-11-30T17:00:00Z,0.0,2.2
DK1245,2025-04-05T17:00:00Z,0.2,7.2
DK1574,2025-07-19T17:00:00Z,0.0,22.6
DK1224,2025-02-11T17:00:00Z,0.0,1.1
DK1658,2026-02-19T11:00:00Z,8.0,2.4
DK1770,2026-05-04T11:00:00Z,-999.0,13.8
DK1098,2025-08-16T05:00:00Z,0.0,16.1
DK1420,2026-02-01T05:00:00Z,0.3,0.2
DK1567,2026-03-15T17:00:00Z,2.2,4.8
DK1805,2025-06-01T11:00:00Z,0.0,19.0
DK1560,2025-06-04T23:00:00Z,1.3,12.3
DK1812,2025-08-16T17:00:00Z,0.0,14.4
DK1637,2026-03-05T05:00:00Z,0.0,6.9
DK1091,2025-06-21T05:00:00Z,0.0,18.3
DK1693,2025-07-29T05:00:00Z,0.0,15.7
DK1602,2025-08-23T23:00:00Z,0.0,13.8
DK1133,2025-09-24T23:00:00Z,4.2,11.3
DK1343,2025-05-11T17:00:00Z,0.0,10.6
DK1798,2025-01-07T23:00:00Z,0.0,-1.7
DK1238,2025-09-26T11:00:00Z,0.0,15.7
DK1525,2025-03-01T17:00:00Z,0.0,2.6
DK1154,2025-11-05T23:00:00Z,0.0,6.5
DK1189,2026-06-12T23:00:00Z,0.0,11.7
DK1105,2025-03-28T17:00:00Z,0.0,2.9
DK1483,2026-04-03T11:00:00Z,0.0,3.7
DK1476,2026-04-23T05:00:00Z,0.0,6.3
DK1007,2026-04-23T23:00:00Z,0.5,5.9
DK1343,2025-06-29T23:00:00Z,0.9,14.9
DK1161,2025-09-10T23:00:00Z,0.0,11.6
DK1518,2025-08-31T05:00:00Z,0.0,18.4
DK1224,2026-05-02T11:00:00Z,1.0,15.2
DK1175,2025-12-12T11:00:00Z,0.0,5.2
DK1091,2026-03-09T17:00:00Z,1.3,2.3
DK1742,2026-06-18T23:00:00Z,0.6,15.6
DK1028,2025-08-15T05:00:00Z,0.0,19.2
DK1280,2026-02-24T17:00:00Z,10.4,1.8
DK1672,2025-12-06T05:00:00Z,18.0,2.1
DK1406,2026-01-17T11:00:00Z,0.0,0.8
DK1448,2026-01-08T05:00:00Z,2.4,-1.7
DK1350,2025-12-30T23:00:00Z,1.3,-3.4
DK1245,2025-06-22T17:00:00Z,0.0,19.8
DK1112,2026-02-07T23:00:00Z,0.0,2.0
DK1476,2025-09-17T05:00:00Z,0.0,16.4
DK1350,2025-01-03T23:00:00Z,1.9,-4.7
DK1273,2026-01-25T17:00:00Z,0.0,3.7
DK1343,2025-09-11T11:00:00Z,0.0,19.8
DK1567,2025-08-02T11:00:00Z,0.0,21.1
DK1602,2025-02-05T23:00:00Z,2.6,-5.5
DK1602,2025-09-04T17:00:00Z,10.4,15.7
DK1280,2025-08-04T05:00:00Z,0.8,18.7
DK1147,2025-08-31T23:00:00Z,0.0,15.5
DK1266,2025-10-03T23:00:00Z,0.0,9.7
DK1301,2025-03-05T11:00:00Z,0.0,6.2
DK1651,2025-01-27T05:00:00Z,0.0,-0.8
DK1210,2026-03-02T23:00:00Z,0.0,-3.9
DK1077,2025-06-26T23:00:00Z,3.0,11.4
DK1042,2025-07-27T05:00:00Z,0.0,15.1
DK1476,2025-03-31T23:00:00Z,0.0,5.4
DK1707,2025-06-02T11:00:00Z,0.0,15.0
DK1322,2025-03-04T17:00:00Z,1.0,2.6
DK1322,2025-01-24T05:00:00Z,0.0,-2.5
DK1273,2025-03-28T05:00:00Z,0.0,8.7
DK1686,2025-09-12T05:00:00Z,0.0,14.0
DK1721,2026-01-13T17:00:00Z,0.0,1.6
DK1196,2025-05-09T11:00:00Z,0.0,12.4
DK1224,2026-03-13T05:00:00Z,3.8,-0.5
DK1315,2025-07-02T23:00:00Z,0.0,13.0
DK1140,2026-02-07T05:00:00Z,2.2,-1.1
DK1518,2025-03-07T11:00:00Z,0.0,5.8
DK1238,2025-08-25T17:00:00Z,13.2,16.5
DK1217,2025-01-19T23:00:00Z,0.0,-3.9
DK1511,2025-11-16T17:00:00Z,0.0,9.3
DK1336,2026-03-04T11:00:00Z,1.1,4.8
DK1126,2025-06-04T11:00:00Z,25.5,16.5
DK1609,2026-03-28T11:00:00Z,3.6,11.4
DK1623,2026-06-28T23:00:00Z,0.0,10.8
DK1763,2025-04-10T17:00:00Z,0.0,8.9
DK1434,2025-03-02T17:00:00Z,0.0,3.2
DK1420,2026-04-04T11:00:00Z,0.0,7.2
DK1245,2025-11-21T23:00:00Z,0.0,3.1
DK1756,2025-08-01T05:00:00Z,0.0,15.1
DK1301,2025-10-19T23:00:00Z,7.7,2.1
DK1791,2026-02-05T17:00:00Z,0.0,-1.0
DK1525,2025-03-16T23:00:00Z,0.0,1.0
DK1245,2025-11-15T05:00:00Z,1.2,3.7
DK1210,2025-10-02T23:00:00Z,0.0,11.6
DK1126,2026-03-08T05:00:00Z,0.0,0.4
DK1476,2025-12-17T23:00:00Z,1.1,-1.9
DK1301,2026-04-16T17:00:00Z,0.0,7.7
DK1420,2026-05-16T17:00:00Z,23.6,11.0
DK1007,2025-03-30T05:00:00Z,0.3,4.3
DK1630,2025-06-04T11:00:00Z,0.0,22.4
DK1651,2025-07-11T23:00:00Z,0.0,14.0
DK1063,2025-03-17T17:00:00Z,0.0,6.4
DK1049,2026-01-17T11:00:00Z,0.0,1.8
DK1721,2025-05-03T11:00:00Z,0.0,13.3
DK1056,2025-04-06T11:00:00Z,0.0,13.1
DK1644,2025-01-15T11:00:00Z,0.0,0.2
DK1301,2025-07-13T17:00:00Z,0.0,21.2
DK1511,2025-06-29T23:00:00Z,0.0,9.1
DK1630,2025-10-02T17:00:00Z,22.2,9.8
DK1707,2025-01-09T23:00:00Z,0.0,-3.2
DK1364,2025-06-18T11:00:00Z,0.0,16.9
DK1623,2025-09-02T23:00:00Z,0.0,18.4
DK1245,2025-02-01T23:00:00Z,0.0,-6.8
DK1329,2025-09-15T17:00:00Z,0.0,12.5
DK1168,2025-11-17T17:00:00Z,0.0,6.4
DK1126,2025-01-02T05:00:00Z,1.0,-0.5
DK1462,2025-05-12T11:00:00Z,0.0,14.1
DK1385,2025-01-02T23:00:00Z,1.4,-4.5
DK1763,2025-06-20T17:00:00Z,0.0,17.6
DK1427,2025-02-06T11:00:00Z,2.0,4.7
DK1567,2026-06-18T17:00:00Z,0.0,18.4
DK1105,2025-08-21T05:00:00Z,0.1,21.5
DK1357,2025-02-21T17:00:00Z,0.0,1.7
DK1637,2025-10-06T17:00:00Z,0.0,12.9
DK1336,2026-03-28T11:00:00Z,0.0,6.5
DK1028,2026-04-08T05:00:00Z,0.0,3.5
DK1819,2025-05-03T23:00:00Z,0.0,9.1
DK1203,2026-01-02T11:00:00Z,0.0,2.1
DK1126,2025-08-12T05:00:00Z,0.0,17.9
DK1441,2025-02-23T05:00:00Z,3.0,6.8
DK1490,2025-10-14T11:00:00Z,0.0,12.4
DK1070,2025-03-19T11:00:00Z,0.0,10.8
DK1812,2025-03-22T11:00:00Z,0.0,4.0
DK1252,2025-09-25T17:00:00Z,0.0,12.8
DK1686,2026-04-17T23:00:00Z,0.0,7.1
DK1287,2026-06-02T17:00:00Z,0.0,12.4
DK1287,2025-05-05T23:00:00Z,0.0,6.4
DK1497,2026-06-13T11:00:00Z,6.8,15.3
DK1210,2026-02-05T23:00:00Z,0.0,-1.2
DK1175,2026-04-21T05:00:00Z,0.4,8.8
DK1273,2025-11-01T23:00:00Z,0.0,4.1
DK1154,2025-07-02T05:00:00Z,1.6,19.4
DK1637,2025-10-10T17:00:00Z,0.8,8.9
DK1154,2026-04-06T11:00:00Z,0.0,11.8
DK1392,2026-05-02T05:00:00Z,-999.0,12.8
DK1028,2025-12-25T05:00:00Z,5.9,1.5
DK1063,2025-08-17T23:00:00Z,0.0,16.8
DK1000,2025-05-24T23:00:00Z,2.9,12.0
DK1168,2025-02-04T11:00:00Z,2.7,0.5
DK1707,2025-03-10T05:00:00Z,-999.0,0.8
DK1231,2026-04-25T11:00:00Z,0.0,8.7
DK1154,2026-03-06T23:00:00Z,0.0,1.4
DK1224,2026-06-01T17:00:00Z,0.0,12.8
DK1399,2026-04-15T23:00:00Z,7.7,6.9
DK1756,2026-01-01T23:00:00Z,0.0,-2.9
DK1077,2025-02-25T11:00:00Z,2.9,-1.7
DK1721,2025-12-31T11:00:00Z,9.4,2.6
DK1763,2025-10-28T17:00:00Z,12.5,6.7
DK1119,2025-07-25T11:00:00Z,0.0,20.1
DK1770,2026-04-02T05:00:00Z,0.0,2.6
DK1651,2025-07-31T17:00:00Z,0.0,18.9
DK1399,2025-06-16T11:00:00Z,0.0,21.7
DK1623,2025-12-22T05:00:00Z,0.0,-1.2
DK1427,2025-03-06T17:00:00Z,31.8,0.1
DK1497,2025-03-14T17:00:00Z,1.6,5.4
DK1224,2026-06-09T05:00:00Z,3.5,17.2
DK1770,2025-07-15T23:00:00Z,0.0,15.3
DK1315,2025-08-23T23:00:00Z,1.5,15.7
DK1140,2025-04-21T11:00:00Z,0.0,10.7
DK1602,2026-04-16T11:00:00Z,0.0,7.9
DK1497,2025-02-17T23:00:00Z,0.0,1.7
DK1651,2026-03-02T05:00:00Z,0.0,-3.8
DK1511,2025-05-07T23:00:00Z,0.0,4.5
DK1238,2026-06-15T05:00:00Z,0.0,21.0
DK1343,2026-02-01T17:00:00Z,1.5,0.3
DK1819,2026-06-16T11:00:00Z,0.0,17.6
DK1210,2025-07-05T11:00:00Z,0.0,19.3
DK1371,2026-01-16T05:00:00Z,0.0,3.1
DK1126,2025-09-23T17:00:00Z,0.0,16.6
DK1455,2025-02-20T23:00:00Z,0.0,-5.0
DK1070,2025-09-22T05:00:00Z,1.5,13.4
DK1525,2025-04-06T05:00:00Z,0.5,6.7
DK1798,2025-08-07T05:00:00Z,0.0,18.5
DK1189,2026-01-18T11:00:00Z,0.0,-2.2
DK1238,2025-06-30T17:00:00Z,0.0,15.2
DK1630,2026-03-21T11:00:00Z,0.2,5.4
DK1203,2026-02-19T05:00:00Z,2.7,2.3
DK1637,2025-05-02T23:00:00Z,0.5,11.7
DK1490,2026-03-31T23:00:00Z,0.0,8.0
DK1084,2026-01-07T05:00:00Z,0.3,-1.6
DK1560,2025-06-19T17:00:00Z,0.8,16.8
DK1546,2025-04-25T23:00:00Z,0.0,0.4
DK1735,2025-11-27T05:00:00Z,0.0,6.4
DK1441,2025-04-11T17:00:00Z,0.0,8.8
DK1238,2025-05-21T05:00:00Z,0.0,10.0
DK1434,2025-11-16T05:00:00Z,0.0,5.0
DK1518,2025-05-01T17:00:00Z,0.0,15.1
DK1532,2025-06-30T23:00:00Z,0.0,12.4
DK1063,2026-03-16T05:00:00Z,0.0,6.7
DK1392,2025-12-29T23:00:00Z,0.0,-0.6
DK1714,2025-01-07T11:00:00Z,0.0,-0.1
DK1462,2025-12-05T05:00:00Z,0.0,1.7
DK1553,2026-05-03T11:00:00Z,4.7,11.8
DK1567,2025-03-31T23:00:00Z,0.0,4.9
DK1315,2025-01-26T23:00:00Z,2.8,-4.5
DK1406,2025-04-06T05:00:00Z,0.0,5.6
DK1189,2025-06-28T23:00:00Z,0.0,14.9
DK1616,2025-07-26T05:00:00Z,10.5,17.8
DK1602,2025-01-09T05:00:00Z,0.0,-2.2
DK1147,2025-06-27T23:00:00Z,0.6,19.7
DK1420,2026-01-02T17:00:00Z,0.0,3.1
DK1014,2025-02-24T05:00:00Z,0.5,5.2
DK1784,2026-04-26T17:00:00Z,0.2,7.5
DK1602,2025-03-06T05:00:00Z,0.0,0.9
DK1686,2025-07-18T05:00:00Z,0.0,18.4
DK1567,2026-05-03T17:00:00Z,0.0,11.9
DK1287,2025-02-25T11:00:00Z,1.7,-1.7
DK1322,2025-09-03T11:00:00Z,0.0,17.4
DK1686,2025-12-06T23:00:00Z,0.0,-0.6
DK1049,2025-10-23T23:00:00Z,0.5,4.7
DK1259,2025-06-19T23:00:00Z,0.5,15.4
DK1070,2026-03-30T23:00:00Z,0.0,7.4
DK1504,2026-03-13T17:00:00Z,9.2,1.9
DK1399,2026-03-12T05:00:00Z,0.0,2.3
DK1791,2025-08-29T23:00:00Z,5.2,16.3
DK1322,2025-04-29T23:00:00Z,0.0,13.2
DK1567,2026-04-16T11:00:00Z,0.0,11.8
DK1539,2025-09-12T17:00:00Z,6.4,14.6
DK1336,2025-03-19T11:00:00Z,0.0,2.1
DK1630,2025-04-04T11:00:00Z,0.0,5.4
DK1028,2026-03-29T17:00:00Z,0.0,4.8
DK1315,2025-10-29T23:00:00Z,0.0,8.8
DK1252,2025-01-01T05:00:00Z,0.0,0.2
DK1595,2025-09-01T17:00:00Z,0.0,11.5
DK1805,2025-07-08T11:00:00Z,0.0,18.0
DK1665,2026-01-09T11:00:00Z,0.0,3.9
DK1721,2025-11-07T23:00:00Z,0.8,2.6
DK1644,2026-06-19T17:00:00Z,1.0,14.6
DK1266,2025-11-21T23:00:00Z,1.9,3.2
DK1602,2025-08-18T23:00:00Z,0.8,14.8
DK1042,2025-04-22T05:00:00Z,0.8,4.7
DK1497,2025-12-05T05:00:00Z,35.2,3.5
DK1742,2026-02-07T11:00:00Z,0.0,2.7
DK1413,2025-08-24T17:00:00Z,0.0,16.1
DK1749,2025-01-02T23:00:00Z,0.0,-4.3
DK1777,2025-11-28T17:00:00Z,3.9,2.1
DK1728,2026-02-21T17:00:00Z,10.2,3.4
DK1021,2025-12-09T23:00:00Z,0.0,0.8
DK1588,2026-04-13T23:00:00Z,0.0,4.6
DK1252,2025-06-11T05:00:00Z,0.0,17.8
DK1056,2026-01-24T11:00:00Z,0.0,1.0
DK1028,2025-01-31T23:00:00Z,0.0,-1.4
DK1777,2025-11-30T11:00:00Z,0.8,1.3
DK1224,2025-06-11T23:00:00Z,0.0,17.5
DK1791,2026-05-15T17:00:00Z,0.0,10.7
DK1630,2025-05-07T05:00:00Z,0.0,9.0
DK1581,2025-10-18T17:00:00Z,0.0,9.4
DK1028,2026-03-17T11:00:00Z,0.9,7.7
DK1399,2025-06-11T05:00:00Z,0.0,13.9
DK1014,2025-01-03T17:00:00Z,0.0,-1.5
DK1679,2026-06-17T17:00:00Z,1.4,19.9
DK1665,2025-10-20T05:00:00Z,0.0,7.5
DK1000,2025-04-09T05:00:00Z,3.9,6.4
DK1567,2025-12-04T23:00:00Z,1.3,3.4
DK1609,2025-07-25T11:00:00Z,0.0,19.3
DK1448,2026-05-12T17:00:00Z,0.0,13.5
DK1000,2025-03-07T11:00:00Z,0.0,5.6
DK1686,2025-06-12T11:00:00Z,0.0,17.7
DK1063,2026-02-21T05:00:00Z,1.3,-2.5
DK1413,2026-04-25T17:00:00Z,0.6,7.5
DK1378,2025-04-04T23:00:00Z,0.0,8.6
DK1672,2026-04-17T23:00:00Z,1.0,6.0
DK1693,2026-06-22T23:00:00Z,0.6,17.3
DK1819,2025-01-09T11:00:00Z,0.8,2.2
DK1763,2026-01-10T05:00:00Z,-999.0,-2.4
DK1742,2025-01-01T17:00:00Z,0.3,0.8
DK1742,2026-06-07T11:00:00Z,0.0,15.9
DK1196,2025-05-14T23:00:00Z,0.0,3.7
DK1588,2025-06-02T05:00:00Z,2.0,16.8
DK1560,2025-07-01T17:00:00Z,0.0,20.8
DK1427,2025-09-17T05:00:00Z,0.0,14.7
DK1175,2025-12-29T05:00:00Z,7.8,-0.5
DK1595,2025-03-22T23:00:00Z,0.0,3.9
DK1420,2026-05-27T05:00:00Z,0.0,18.3
DK1707,2025-06-22T11:00:00Z,0.0,22.0
DK1742,2026-02-02T23:00:00Z,0.0,1.5
DK1686,2025-04-29T11:00:00Z,0.2,15.2
DK1476,2026-02-02T05:00:00Z,3.5,3.0
DK1021,2025-12-24T17:00:00Z,0.0,0.2
DK1119,2026-06-05T11:00:00Z,-999.0,14.1
DK1791,2025-09-20T23:00:00Z,0.0,13.0
DK1371,2026-06-21T11:00:00Z,0.0,19.4
DK1798,2025-01-27T05:00:00Z,0.0,-8.7
DK1630,2025-07-15T11:00:00Z,0.2,18.5
DK1469,2025-04-17T23:00:00Z,0.0,4.6
DK1189,2026-01-16T17:00:00Z,0.0,-0.1
DK1546,2025-03-01T11:00:00Z,1.2,3.5
DK1539,2026-02-18T05:00:00Z,1.4,0.4
DK1532,2025-04-23T17:00:00Z,0.0,12.7
DK1497,2025-09-06T11:00:00Z,0.0,11.4
DK1238,2026-01-05T05:00:00Z,1.4,0.3
DK1224,2026-01-08T11:00:00Z,0.0,4.8
DK1000,2025-09-29T05:00:00Z,8.0,9.8
DK1448,2025-12-26T11:00:00Z,9.2,0.6
DK1392,2025-03-08T17:00:00Z,0.0,2.8
DK1630,2025-11-26T17:00:00Z,12.6,3.8
DK1014,2025-05-12T11:00:00Z,2.0,15.9
DK1749,2025-04-28T17:00:00Z,0.3,10.2
DK1567,2025-12-13T05:00:00Z,0.0,2.5
DK1413,2025-10-07T17:00:00Z,0.2,11.8
DK1126,2025-10-04T17:00:00Z,6.5,9.8
DK1028,2025-11-03T11:00:00Z,0.0,8.0
DK1028,2025-10-31T17:00:00Z,0.0,6.4
DK1532,2025-09-05T11:00:00Z,0.0,16.3
DK1420,2025-09-20T11:00:00Z,0.0,12.5
DK1301,2025-09-11T05:00:00Z,2.3,14.5
DK1175,2026-01-06T05:00:00Z,1.0,-3.5
DK1098,2025-10-14T23:00:00Z,0.0,6.5
DK1721,2026-01-28T23:00:00Z,0.0,1.3
DK1553,2026-04-23T05:00:00Z,0.0,6.0
DK1798,2025-10-10T11:00:00Z,0.0,7.2
DK1805,2026-03-03T05:00:00Z,0.2,4.8
DK1056,2026-05-26T05:00:00Z,0.7,11.9
DK1476,2026-04-02T11:00:00Z,0.0,7.4
DK1364,2025-04-25T11:00:00Z,0.0,10.9
DK1588,2025-07-10T23:00:00Z,4.0,11.7
DK1357,2025-03-18T23:00:00Z,0.0,5.5
DK1700,2026-06-19T17:00:00Z,0.0,18.3
DK1756,2025-09-30T11:00:00Z,49.2,13.2
DK1126,2025-03-18T11:00:00Z,0.0,8.6
DK1000,2025-05-09T11:00:00Z,0.0,14.5
DK1126,2025-04-16T23:00:00Z,10.0,6.1
DK1651,2025-09-01T11:00:00Z,0.0,16.0
DK1063,2026-05-03T05:00:00Z,0.0,14.3
DK1616,2025-01-06T17:00:00Z,1.0,2.5
DK1637,2025-05-14T17:00:00Z,0.2,11.4
DK1546,2025-12-01T17:00:00Z,0.0,2.1
DK1119,2025-10-14T11:00:00Z,0.0,8.1
DK1399,2025-10-10T23:00:00Z,0.0,6.1
DK1707,2025-07-12T11:00:00Z,0.0,17.5
DK1427,2025-02-04T23:00:00Z,1.3,-3.1
DK1448,2026-01-14T23:00:00Z,0.0,-5.3
DK1532,2026-03-29T23:00:00Z,0.0,4.3
DK1770,2025-01-01T05:00:00Z,0.0,-0.9
DK1063,2026-06-06T05:00:00Z,1.4,18.8
DK1238,2026-01-12T05:00:00Z,10.6,-7.5
DK1567,2026-01-27T23:00:00Z,0.0,-4.4
DK1763,2025-09-23T23:00:00Z,0.0,8.7
DK1336,2025-02-08T11:00:00Z,0.0,0.7
